Mg,Al,Ti,V,Mn,Fe,Co,Zn,Y,Zr,Nb,La,Nd,Ce,Ta,W,Pb
0,0,0,0,0,244.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1161.6,385.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,90.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,845.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,960.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,88.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,616.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,104.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3024.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,92.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,88.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,108.7,0,0,0,0,0,0,0,0,0,0,0
0,520.8,0,0,0,174.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,105.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,91.5,246.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,105.6,4329.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,214.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,653.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,205.1,0,0,0,0,0,0,0,0,0,0,0
0,967.3,0,0,0,110.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,113.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,97.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,271.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,161.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,121.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,140.9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,267.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,180.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,93.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,166.4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,232.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,153.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,600.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,576.2,0,0,0,0,0,0,0,0,0,0,0
0,1459.5,168.7,0,0,4449.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,61.4,0,0,0,0,0,0,0
0,0,0,0,0,327.5,0,0,0,0,0,0,0,0,0,0,0
0,889.9,0,0,0,1288.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,112.3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,338.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,293.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,358.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,153.2,2635.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3255.1,547.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,83.1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,667.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,103.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,93.3,133.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11496.5,0,0,0,0,0,0,0,0,0,0,120.2
0,0,0,0,115.9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,290.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,125.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,109.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1174.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,108.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,114.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,172.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,967.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,336.7,0,0,0,0,0,0,0,0,0,0,0
0,489.8,0,0,0,2186.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,541.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,193.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,107.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,118.8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,98.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,409.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,379.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,190.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,357.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,106.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,117.9,0,0,0,0,0,0,0,0,0,0,0
0,561.9,0,0,0,7459,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,167.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1304.1,198.7,0,0,0,0,0,0,0,0,0,0,0
0,1248,0,0,347.6,5009.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,443.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,338.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,105.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,101.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,860.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,109.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1282.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,660.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,292.4,0,0,0,0,0,0,0,546.8,0,0,0
0,0,0,0,0,101.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,97.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1466.2,2284.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,530.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,88.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,216.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,201.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,637.5,101.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,117.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,522.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,97.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,98.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,88.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,149.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,450.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,301.1,0,0,0,0,0,0,0,0,0,0,0
0,15903,0,0,98,14923.3,0,0,0,0,0,0,0,0,0,0,48.4
0,0,0,0,0,240.1,0,0,0,0,0,0,0,0,0,0,0
0,476.5,0,0,0,586.8,0,0,0,0,0,0,0,0,0,0,0
0,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,193.2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2994,611.5,64.8,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,102.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,121.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,95.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.1,100.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,126.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,626.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,192.5,115.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,92.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,110.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,171.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,178.2,0,0,0,0,0,0,0,0,0,0,0
0,1624.8,0,0,0,542.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,175.4,0,0,0,0,0,0,0,0,0,0,0
0,1929.8,0,0,110.4,1395.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,129.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,112.7,0,0,0,0,0,0,0,0,0,0,0
0,7051.8,0,0,0,759.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,215.8,0,0,0,0,0,0,0,0,0,0,0,0
0,1579.8,0,0,90,13413.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,223.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,153.3,0,0,0,0,0,0,0,0,0,0,0,0
0,2559.3,0,0,0,2688.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,139.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,416.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,120.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,221.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,353.6,0,0,0,0,0,0,0,0,0,0,0
0,983.4,0,0,118.1,2853.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,406.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,339.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,600.5,242.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,142.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2573.2,665.8,55.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,150.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,157.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1016.8,1746.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,117.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1192.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,765.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,102.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,199.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,110.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,514.8,0,0,0,0,0,0,0,0,0,0,0
0,1377.5,0,0,0,300.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,164.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,98.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,161.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,105.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,119.8,0,0,0,0,0,0,0,0,0,0,0
0,460.6,0,0,0,1201.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,108.7,0,0,0,0,0,0,0,0,0,0,0
